ID,Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Rating,Rating Info,Category,Open Hours,Price,Scraped At,Website,Phone,Social Medias,Facebook,Instagram,Twitter,Emails
ypid:YN8196x6691619029443845181,Ngoc Tho,"175/9 Pha Ngu Lao Street 胡志明市 01 District 1, Ho Chi Minh City",https://www.bing.com/th?id=OLC.06mt215sdB0Epg480x360&pid=Local,https://www.bing.com/maps?cp=10.768989562988281%7E106.69409942626953&lvl=17.0&q=Ngoc%20Tho%20%2C%20175%2F9%20Pha%20Ngu%20Lao%20Street%20%E8%83%A1%E5%BF%97%E6%98%8E%E5%B8%82%2001%20District%201%2C%20Ho%20Chi%20Minh%20City,10.76898956,106.6940994,4.5,Tripadvisor (88) - $$,,Open · Closes 11 PM,,2025-04-03T03:33:46.599Z,https://vungoctho.com/,0838 360 162,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x1994496211279603718,BBQ Saigon Night,"198/4 Bui Vien, Dist. 1 Ho Chi Minh City 70000",https://www.bing.com/th?id=OLC.rRnRfxg+df9Wkg480x360&pid=Local,https://www.bing.com/maps?cp=10.766399383544922%7E106.69169616699219&lvl=17.0&q=BBQ%20Saigon%20Night%20%2C%20198%2F4%20Bui%20Vien%2C%20Dist.%201%20Ho%20Chi%20Minh%20City%2070000,10.76639938,106.6916962,3.5,Tripadvisor (81) - $$,,Closed · Opens 6 PM,,2025-04-03T03:33:46.599Z,https://www.facebook.com/bbqsaigonnight/,090 785 53 21,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x8351617805469823108,Sushi Sun,"46 Nguyen Cu Trinh Street, Pham Ngu Lao Ward, District 1 Ho Chi Minh City 70000",https://www.bing.com/th?id=OLC.aT2cMIUytQHAOA480x360&pid=Local,https://www.bing.com/maps?cp=10.764534950256348%7E106.6915283203125&lvl=17.0&q=Sushi%20Sun%20%2C%2046%20Nguyen%20Cu%20Trinh%20Street%2C%20Pham%20Ngu%20Lao%20Ward%2C%20District%201%20Ho%20Chi%20Minh%20City%2070000,10.76453495,106.6915283,4.5,Tripadvisor (343) - $$,,Opens in 27 mins,,2025-04-03T03:33:46.599Z,,028 3837 7355,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x8039675001330712983,Namaste India,"189 Bui Vien Street, Pham Ngu Lao Ward, District 1 Ho Chi Minh City 70000",https://www.bing.com/th?id=OLC.iJE+QrGoB2Ef+A480x360&pid=Local,https://www.bing.com/maps?cp=10.765939712524414%7E106.69100189208984&lvl=17.0&q=Namaste%20India%20%2C%20189%20Bui%20Vien%20Street%2C%20Pham%20Ngu%20Lao%20Ward%2C%20District%201%20Ho%20Chi%20Minh%20City%2070000,10.76593971,106.6910019,4.5,Tripadvisor (280) - $$,,Opens in 27 mins,,2025-04-03T03:33:46.600Z,,028 6684 9786,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x16204638052660508238,Café Cardinal,"6th Floor, 22-36 Nguyen Hue Boulevard The Reverie Saigon Ho Chi Minh City 70000 Ho Chi Minh City",https://www.bing.com/th?id=OLC.QNvD8wG5RMaWgA480x360&pid=Local,https://www.bing.com/maps?cp=10.773723602294922%7E106.70465850830078&lvl=17.0&q=Caf%C3%A9%20Cardinal%20%2C%206th%20Floor%2C%2022-36%20Nguyen%20Hue%20Boulevard%20The%20Reverie%20Saigon%20Ho%20Chi%20Minh%20City%2070000%20Ho%20Chi%20Minh%20City,10.7737236,106.7046585,4.5,Tripadvisor (125) - $$,,Closed · Opens 11:30 AM,,2025-04-03T03:33:48.922Z,https://www.thereveriesaigon.com/restaurants-bars/cafe-cardinal/,028 3823 6688,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x7648333746331272176,Qshi Yakatori & Ramen,"98 Ho Tung Mau, Ben Nghe Ward, District 1 Ho Chi Minh City 700000",https://www.bing.com/th?id=OLC.MmV0bFEOKDH+lg480x360&pid=Local,https://www.bing.com/maps?cp=10.77275562286377%7E106.70342254638672&lvl=17.0&q=Qshi%20Yakatori%20%26%20Ramen%20%2C%2098%20Ho%20Tung%20Mau%2C%20Ben%20Nghe%20Ward%2C%20District%201%20Ho%20Chi%20Minh%20City%20700000,10.77275562,106.7034225,,,,Open · Closes 2 PM,,2025-04-03T03:34:02.675Z,https://www.facebook.com/QshiVietnam/,0839 153 303,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x14347606527397056430,Ciao Bella,"11 Đông Du Street, Bến Nghé Ward, District 1 Ho Chi Minh City 70000 Ho Chi Minh City",https://www.bing.com/th?id=OLC.aWAUxqq6AyvssA480x360&pid=Local,https://www.bing.com/maps?cp=10.776384353637695%7E106.70496368408203&lvl=17.0&q=Ciao%20Bella%20%2C%2011%20%C4%90%C3%B4ng%20Du%20Street%2C%20B%E1%BA%BFn%20Ngh%C3%A9%20Ward%2C%20District%201%20Ho%20Chi%20Minh%20City%2070000%20Ho%20Chi%20Minh%20City,10.77638435,106.7049637,5.0,Facebook (17) - $$,,,,2025-04-03T03:34:06.482Z,https://www.facebook.com/ciaobellailprimo/,028 3822 3329,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8195x18140741833183732623,Blanchy Tash Restaurant,"93-95 Hai Ba Trung, Ben Nghe Ward, Hồ Chí Minh Hồ Chí Minh City",,https://www.bing.com/maps?cp=10.7772855758667%7E106.70423889160156&lvl=17.0&q=Blanchy%20Tash%20Restaurant%20%2C%2093-95%20Hai%20Ba%20Trung%2C%20Ben%20Nghe%20Ward%2C%20H%E1%BB%93%20Ch%C3%AD%20Minh%20H%E1%BB%93%20Ch%C3%AD%20Minh%20City,10.77728558,106.7042389,,,,,,2025-04-03T03:34:06.483Z,https://sclubgroup.com/,028 3827 5198,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x7193026660397360046,Opera,"2 Công Trường Lam Sơn, Phường Bến Nghé, Quận 1 Ho Chi Minh 700000",https://www.bing.com/th?id=OLC.4TVGMFfX0CuvMA480x360&pid=Local,https://www.bing.com/maps?cp=10.777362823486328%7E106.70359802246094&lvl=17.0&q=Opera%20%2C%202%20C%C3%B4ng%20Tr%C6%B0%E1%BB%9Dng%20Lam%20S%C6%A1n%2C%20Ph%C6%B0%E1%BB%9Dng%20B%E1%BA%BFn%20Ngh%C3%A9%2C%20Qu%E1%BA%ADn%201%20Ho%20Chi%20Minh%20700000,10.77736282,106.703598,,,,,,2025-04-03T03:34:08.817Z,https://www.hyatt.com/en-US/hotel/vietnam/park-hyatt-saigon/saiph/dining?src=nplk-saiph-lclb-opera,028 3520 2357,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x13036539286165529664,Chi Hoa Vietnamese Cuisine,"97 Hai Ba Trung, Ben Nghe Ward, District 1 Ho Chi Minh City 700000",https://www.bing.com/th?id=OLC.2vt9xS6nV7ar2Q480x360&pid=Local,https://www.bing.com/maps?cp=10.777393341064453%7E106.70411682128906&lvl=17.0&q=Chi%20Hoa%20Vietnamese%20Cuisine%20%2C%2097%20Hai%20Ba%20Trung%2C%20Ben%20Nghe%20Ward%2C%20District%201%20Ho%20Chi%20Minh%20City%20700000,10.77739334,106.7041168,4.5,Tripadvisor (11) - $,,Opens in 26 mins,,2025-04-03T03:34:08.818Z,https://chihoacuisine.com/,028 3827 2880,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x16456016558763849436,Fume,"74/7L Hai Ba Trung, Ben Nghe Ward, District 1 Ho Chi Minh City 700000",https://www.bing.com/th?id=OLC.aBrsoji05qm0Nw480x360&pid=Local,https://www.bing.com/maps?cp=10.777878761291504%7E106.70362854003906&lvl=17.0&q=Fume%20%2C%2074%2F7L%20Hai%20Ba%20Trung%2C%20Ben%20Nghe%20Ward%2C%20District%201%20Ho%20Chi%20Minh%20City%20700000,10.77787876,106.7036285,4.5,Tripadvisor (22) - $$,,Closed · Opens 5:30 PM,,2025-04-03T03:34:08.818Z,https://beacons.ai/dinewithfume,093 849 49 54,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x18080243712912862242,Azumaya Japanese Restaurant,"8A/8D1 Thai Van Lung Street, Ben Nghe Ward, District 1 Ho Chi Minh City 70000 Thanh Pho Ho Chi Minh",https://www.bing.com/th?id=OLC.UdUfQWbMEAk54g480x360&pid=Local,https://www.bing.com/maps?cp=10.779372215270996%7E106.70458221435547&lvl=17.0&q=Azumaya%20Japanese%20Restaurant%20%2C%208A%2F8D1%20Thai%20Van%20Lung%20Street%2C%20Ben%20Nghe%20Ward%2C%20District%201%20Ho%20Chi%20Minh%20City%2070000%20Thanh%20Pho%20Ho%20Chi%20Minh,10.77937222,106.7045822,4.0,Tripadvisor (26) - $$,Japanese restaurant,Closed · Opens 6 PM,,2025-04-03T03:34:08.818Z,http://azumayavietnam.com/,0838 246 835,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x3551288744675177345,BENARAS Indian Restaurant,"40/26 Pham Viet Chanh, Ward 19, Binh Thanh District Binh Thanh Ho Chi Minh City",https://www.bing.com/th?id=OLC.NZJY6lCED4HLzg480x360&pid=Local,https://www.bing.com/maps?cp=10.78239631652832%7E106.70577239990234&lvl=17.0&q=BENARAS%20Indian%20Restaurant%20%2C%2040%2F26%20Pham%20Viet%20Chanh%2C%20Ward%2019%2C%20Binh%20Thanh%20District%20Binh%20Thanh%20Ho%20Chi%20Minh%20City,10.78239632,106.7057724,5.0,Tripadvisor (526) - $$,,Open · Closes 11 PM,,2025-04-03T03:34:16.444Z,https://benaras.club/,098 343 33 40,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x9022179081621988687,Syunkato soba,"17 Ngo Van Nam Street, District 1, Ben Nghe Ward Ho Chi Minh City 70000",https://www.bing.com/th?id=OLC.MBaPowvZpJc5GA480x360&pid=Local,https://www.bing.com/maps?cp=10.781332015991211%7E106.70600891113281&lvl=17.0&q=Syunkato%20soba%20%2C%2017%20Ngo%20Van%20Nam%20Street%2C%20District%201%2C%20Ben%20Nghe%20Ward%20Ho%20Chi%20Minh%20City%2070000,10.78133202,106.7060089,4.0,Tripadvisor (37) - $$,,Opens in 26 mins,,2025-04-03T03:34:16.445Z,https://www.facebook.com/syunkato.nvn/,028 3535 6017,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x10574888770129951534,Quán Bụi Central,"1B Ngô Văn Năm, Bến Nghé Quận 1 70000",https://www.bing.com/th?id=OLC.DvnIO1NfaIpfgg480x360&pid=Local,https://www.bing.com/maps?cp=10.780829429626465%7E106.70636749267578&lvl=17.0&q=Qu%C3%A1n%20B%E1%BB%A5i%20Central%20%2C%201B%20Ng%C3%B4%20V%C4%83n%20N%C4%83m%2C%20B%E1%BA%BFn%20Ngh%C3%A9%20Qu%E1%BA%ADn%201%2070000,10.78082943,106.7063675,4.5,Tripadvisor (79) - $$,,Open · Closes 11 PM,,2025-04-03T03:34:16.445Z,https://quan-bui.com/,028 6271 1214,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x7790197836092633758,NIKUTARO Japanese BBQ 焼肉にくたろう,"2B1 Chu Mạnh Trinh, Bến Nghé, Quận 1 Hồ Chí Minh SG",https://www.bing.com/th?id=OLC.FGoV90fCZZDR5A480x360&pid=Local,https://www.bing.com/maps?cp=10.781710624694824%7E106.70502471923828&lvl=17.0&q=NIKUTARO%20Japanese%20BBQ%20%E7%84%BC%E8%82%89%E3%81%AB%E3%81%8F%E3%81%9F%E3%82%8D%E3%81%86%20%2C%202B1%20Chu%20M%E1%BA%A1nh%20Trinh%2C%20B%E1%BA%BFn%20Ngh%C3%A9%2C%20Qu%E1%BA%ADn%201%20H%E1%BB%93%20Ch%C3%AD%20Minh%20SG,10.78171062,106.7050247,,,,Opens in 26 mins,,2025-04-03T03:34:16.445Z,https://nikutarosaigon.com/,028 3822 6441,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x1565749464970827133,Sushi Hung,"15B/14 Le Thanh Ton, 2nd Floor, Blues Bar, District 1 Ho Chi Minh City",https://www.bing.com/th?id=OLC.Vs3fv5LE3ZAH8w480x360&pid=Local,https://www.bing.com/maps?cp=10.780290603637695%7E106.7048568725586&lvl=17.0&q=Sushi%20Hung%20%2C%2015B%2F14%20Le%20Thanh%20Ton%2C%202nd%20Floor%2C%20Blues%20Bar%2C%20District%201%20Ho%20Chi%20Minh%20City,10.7802906,106.7048569,4.5,Tripadvisor (17) - $$,,Closed · Opens 5:30 PM,,2025-04-03T03:34:16.445Z,https://www.facebook.com/sushihungjp/,096 276 04 89,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x7628646585085097747,Gyu-Kaku Japanese BBQ,"15/7 Le Thanh Ton Ben Nghe Ward, District 1 Ho Chi Minh City 700000 Thành Phố Hồ Chí Minh",https://www.bing.com/th?id=OLC.6xV8qassrU1owg480x360&pid=Local,https://www.bing.com/maps?cp=10.781713485717773%7E106.7056655883789&lvl=17.0&q=Gyu-Kaku%20Japanese%20BBQ%20%2C%2015%2F7%20Le%20Thanh%20Ton%20Ben%20Nghe%20Ward%2C%20District%201%20Ho%20Chi%20Minh%20City%20700000%20Th%C3%A0nh%20Ph%E1%BB%91%20H%E1%BB%93%20Ch%C3%AD%20Minh,10.78171349,106.7056656,,,,Open · Closes 10 PM,,2025-04-03T03:34:16.445Z,https://gyu-kaku.com.vn/,028 3822 4837,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8195x6999369550325300772,Golden Pig Restaurant,"28/1 Ngo Van Nam, Ben Nghe Ward, Hồ Chí Minh Hồ Chí Minh City",,https://www.bing.com/maps?cp=10.780800819396973%7E106.7064437866211&lvl=17.0&q=Golden%20Pig%20Restaurant%20%2C%2028%2F1%20Ngo%20Van%20Nam%2C%20Ben%20Nghe%20Ward%2C%20H%E1%BB%93%20Ch%C3%AD%20Minh%20H%E1%BB%93%20Ch%C3%AD%20Minh%20City,10.78080082,106.7064438,,,,,,2025-04-03T03:34:16.445Z,https://www.goldenpig.net/,,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x3949358043640754633,Wakaba,"28 Thai Van Lung, Ben Nghe, Dist. 1, Dist.1 Ho Chi Minh City Thanh Pho Ho Chi Minh",https://www.bing.com/th?id=OLC.SRBUy16jnytVtg480x360&pid=Local,https://www.bing.com/maps?cp=10.780094146728516%7E106.70365142822266&lvl=17.0&q=Wakaba%20%2C%2028%20Thai%20Van%20Lung%2C%20Ben%20Nghe%2C%20Dist.%201%2C%20Dist.1%20Ho%20Chi%20Minh%20City%20Thanh%20Pho%20Ho%20Chi%20Minh,10.78009415,106.7036514,4.0,Tripadvisor (36) - $$,,Closed · Opens 5 PM,,2025-04-03T03:34:18.760Z,https://wonderkitchen.com.vn/ja/wakaba/,028 7309 7368,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x9775473454137901615,Tandoor,"10 Đ. Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",https://www.bing.com/th?id=OLC.S54V+og4IWzbJw480x360&pid=Local,https://www.bing.com/maps?cp=10.779953002929688%7E106.70433807373047&lvl=17.0&q=Tandoor%20%2C%2010%20%C4%90.%20L%C3%AA%20Th%C3%A1nh%20T%C3%B4n%2C%20B%E1%BA%BFn%20Ngh%C3%A9%2C%20Qu%E1%BA%ADn%201%2C%20Th%C3%A0nh%20ph%E1%BB%91%20H%E1%BB%93%20Ch%C3%AD%20Minh%2C%20Vi%E1%BB%87t%20Nam,10.779953,106.7043381,4.5,Tripadvisor (4) - $,,Opens in 26 mins,,2025-04-03T03:34:18.761Z,https://tandoorvietnam.com/,090 230 25 13,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x11406206715824946211,Sushi Hokkaido Sachi,"70-72 Le Thanh Ton, B3-07 Vincom Center, District 1 Ho Chi Minh City 700000",https://www.bing.com/th?id=OLC.DhiokTEtgjcIhQ480x360&pid=Local,https://www.bing.com/maps?cp=10.777234077453613%7E106.70179748535156&lvl=17.0&q=Sushi%20Hokkaido%20Sachi%20%2C%2070-72%20Le%20Thanh%20Ton%2C%20B3-07%20Vincom%20Center%2C%20District%201%20Ho%20Chi%20Minh%20City%20700000,10.77723408,106.7017975,5.0,Tripadvisor (33) - $$,,Open · Closes 10 PM,,2025-04-03T03:34:24.867Z,https://sushihokkaidosachi.com.vn/,028 3823 5935,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x15350338226826248030,Bornga Ly Tu Trong,45 Ly Tu Trong Ho Chi Minh City I- Ho Chi Minh City,https://www.bing.com/th?id=OLC.7L4XZaPvug3heA480x360&pid=Local,https://www.bing.com/maps?cp=10.778815269470215%7E106.70182800292969&lvl=17.0&q=Bornga%20Ly%20Tu%20Trong%20%2C%2045%20Ly%20Tu%20Trong%20Ho%20Chi%20Minh%20City%20I-%20Ho%20Chi%20Minh%20City,10.77881527,106.701828,4.0,Tripadvisor (39) - $$,,Opens in 26 mins,,2025-04-03T03:34:24.867Z,,090 141 73 35,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x10957115547188245662,Delta Sky View Dinning,"10th Floor - Delta Sapa Hotel, 031 Cau May Street Sapa 330000",https://www.bing.com/th?id=OLC.BsN2T4YDwv0wKA480x360&pid=Local,https://www.bing.com/maps?cp=22.333534240722656%7E103.84276580810547&lvl=17.0&q=Delta%20Sky%20View%20Dinning%20%2C%2010th%20Floor%20-%20Delta%20Sapa%20Hotel%2C%20031%20Cau%20May%20Street%20Sapa%20330000,22.33353424,103.8427658,5.0,Tripadvisor (445) - $$,,,,2025-04-03T03:34:27.176Z,,0792 236 280,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x2785228087676503610,Hotpot Center,71 Đường Xuân Viên Thị Xã Sa Pa,https://www.bing.com/th?id=OLC.arGPlHHVZffkGg480x360&pid=Local,https://www.bing.com/maps?cp=22.337175369262695%7E103.84412384033203&lvl=17.0&q=Hotpot%20Center%20%2C%2071%20%C4%90%C6%B0%E1%BB%9Dng%20Xu%C3%A2n%20Vi%C3%AAn%20Th%E1%BB%8B%20X%C3%A3%20Sa%20Pa,22.33717537,103.8441238,3.0,Tripadvisor (17) - $$,,,,2025-04-03T03:34:52.468Z,https://hotpotcenter.vn/,094 545 55 93,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x12982595279551456643,Noj Restaurant,"Khu Du Lịch Nghỉ Dưỡng Cao Cấp Cầu Mây Tổ 3, Phường Cầu Mây Sapa 330000 Lao Cai Province",https://www.bing.com/th?id=OLC.eruDONVbjRLDMg480x360&pid=Local,https://www.bing.com/maps?cp=22.323646545410156%7E103.85462951660156&lvl=17.0&q=Noj%20Restaurant%20%2C%20Khu%20Du%20L%E1%BB%8Bch%20Ngh%E1%BB%89%20D%C6%B0%E1%BB%A1ng%20Cao%20C%E1%BA%A5p%20C%E1%BA%A7u%20M%C3%A2y%20T%E1%BB%95%203%2C%20Ph%C6%B0%E1%BB%9Dng%20C%E1%BA%A7u%20M%C3%A2y%20Sapa%20330000%20Lao%20Cai%20Province,22.32364655,103.8546295,,,,Open 24 hours,,2025-04-03T03:35:16.241Z,,096 867 25 10,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x2924514325405104840,Casa Italia Pizza Restaurant,007 Muong Hoa Sapa 330000 Lao Cai Province,https://www.bing.com/th?id=OLC.g2paqO1tCuHJrg480x360&pid=Local,https://www.bing.com/maps?cp=22.302499771118164%7E103.8885726928711&lvl=17.0&q=Casa%20Italia%20Pizza%20Restaurant%20%2C%20007%20Muong%20Hoa%20Sapa%20330000%20Lao%20Cai%20Province,22.30249977,103.8885727,4.5,Tripadvisor (284) - $$,,Open · Closes 11 PM,,2025-04-03T03:35:24.704Z,,0869 608 789,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x10711977422631618099,Luckydaisy's Bamboo Bar + Restaurant.,Tavan Giay 1 Sapa 330000 Lao Cai Province,https://www.bing.com/th?id=OLC.HS2sGbmU6xtOfQ480x360&pid=Local,https://www.bing.com/maps?cp=22.300098419189453%7E103.89376831054688&lvl=17.0&q=Luckydaisy's%20Bamboo%20Bar%20%2B%20Restaurant.%20%2C%20Tavan%20Giay%201%20Sapa%20330000%20Lao%20Cai%20Province,22.30009842,103.8937683,5.0,Tripadvisor (228) - $$,,Open · Closes 9 PM,,2025-04-03T03:35:24.704Z,,090 347 52 98,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x14969012545321899372,Sapa Bamboo Eco Home Ta Van,"Day 2 Village, Ta Van Sapa Lao Cai Province",https://www.bing.com/th?id=OLC.5nCIFVSCJQqd4g480x360&pid=Local,https://www.bing.com/maps?cp=22.306461334228516%7E103.88756561279297&lvl=17.0&q=Sapa%20Bamboo%20Eco%20Home%20Ta%20Van%20%2C%20Day%202%20Village%2C%20Ta%20Van%20Sapa%20Lao%20Cai%20Province,22.30646133,103.8875656,5.0,Tripadvisor (22),,,,2025-04-03T03:35:24.704Z,https://www.facebook.com/people/Sapa-Eco-Restaurant-Bar/100067105283332/,098 644 73 86,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x17030186015178829816,Lúa Cafe,Ta Van,https://www.bing.com/th?id=OLC.5TTKgLaH4g2ELg480x360&pid=Local,https://www.bing.com/maps?cp=22.302701950073242%7E103.88581085205078&lvl=17.0&q=L%C3%BAa%20Cafe%20%2C%20Ta%20Van,22.30270195,103.8858109,5.0,Tripadvisor (4) - $$,,Open · Closes 10:30 PM,,2025-04-03T03:35:24.705Z,,,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x16011941834885623695,Tavan View Restaurant,Tavan Village Sapa,https://www.bing.com/th?id=OLC.8gJPha8jgxEvEw480x360&pid=Local,https://www.bing.com/maps?cp=22.300466537475586%7E103.89281463623047&lvl=17.0&q=Tavan%20View%20Restaurant%20%2C%20Tavan%20Village%20Sapa,22.30046654,103.8928146,,,Vietnamese restaurant,,,2025-04-03T03:35:24.705Z,,091 459 14 24,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x1260138696606756388,Village Pub & Cafe,"Thon Ban Pho, Xa Muong Hoa Sapa 330000",https://www.bing.com/th?id=OLC.akQO6ZfWo0Uzsg480x360&pid=Local,https://www.bing.com/maps?cp=22.30047607421875%7E103.90390014648438&lvl=17.0&q=Village%20Pub%20%26%20Cafe%20%2C%20Thon%20Ban%20Pho%2C%20Xa%20Muong%20Hoa%20Sapa%20330000,22.30047607,103.9039001,5.0,Tripadvisor (121) - $$,,Open · Closes 10 PM,,2025-04-03T03:35:24.705Z,,097 295 91 85,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x17143822191468729748,Muong Hoa restaurant & homestay,Ta Van Dzay Ta Van Village Sapa 33 Lao Cai Province,https://www.bing.com/th?id=OLC.rCsscaJS4mnTnw480x360&pid=Local,https://www.bing.com/maps?cp=22.30450439453125%7E103.89054870605469&lvl=17.0&q=Muong%20Hoa%20restaurant%20%26%20homestay%20%2C%20Ta%20Van%20Dzay%20Ta%20Van%20Village%20Sapa%2033%20Lao%20Cai%20Province,22.30450439,103.8905487,,,,Open · Closes 11 PM,,2025-04-03T03:35:24.705Z,,096 877 02 62,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x3515048147350514858,Toàn Mán Restaurant,"Tả Van Giáy 2, Xã Tả Van, Sapa Sa Pa",,https://www.bing.com/maps?cp=22.303401947021484%7E103.89009094238281&lvl=17.0&q=To%C3%A0n%20M%C3%A1n%20Restaurant%20%2C%20T%E1%BA%A3%20Van%20Gi%C3%A1y%202%2C%20X%C3%A3%20T%E1%BA%A3%20Van%2C%20Sapa%20Sa%20Pa,22.30340195,103.8900909,,,,,,2025-04-03T03:35:24.705Z,https://www.facebook.com/toanmanrestaurant/,093 449 86 88,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x3673231238464467567,Ông Siềng Homestay,"Tả Van Dáy 1 - Tả Vẫn - Sa Pa - Lào Cai Ta Van Day, Lào Cai Province, Vietnam 330000 Lao Cai",https://www.bing.com/th?id=OLC.x2JcIdKfGl6v1g480x360&pid=Local,https://www.bing.com/maps?cp=22.296682357788086%7E103.89364624023438&lvl=17.0&q=%C3%94ng%20Si%E1%BB%81ng%20Homestay%20%2C%20T%E1%BA%A3%20Van%20D%C3%A1y%201%20-%20T%E1%BA%A3%20V%E1%BA%ABn%20-%20Sa%20Pa%20-%20L%C3%A0o%20Cai%20Ta%20Van%20Day%2C%20L%C3%A0o%20Cai%20Province%2C%20Vietnam%20330000%20Lao%20Cai,22.29668236,103.8936462,,,,,,2025-04-03T03:35:24.705Z,https://www.facebook.com/sienghomestay/,091 502 74 97,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
